Sample File,Marker,Parent_Allele_Raw,Parent_Allele_Numeric,Parent_Size,Parent_Height_Corrected,Candidate_Stutter_Allele,Candidate_Stutter_Size,Candidate_Stutter_Height_Corrected,Observed_SR,Marker_L_Repeat,Marker_SR_Max_N_Minus_1,ESR_Model_Type,ESR_m,ESR_c,Expected_SR,Expected_Stutter_Height,Assumed_CV_Hs,Calculated_Sigma_Hs,Z_Score,Calculated_Stutter_Score_for_this_Pair
F02_RD14-0003-46_47_48-1;1;1-M2S10-0.375IP-Q1.2_002.5sec.fsa,D16S539,12,12.0,279.3,150.0,11,275.37,79.0,0.5266666666666666,4,0.3,Allele Regression,0.0118,-0.0595,0.0821,12.315000000000001,0.25,3.0787500000000003,21.659764514819326,6.688689590627545e-104
F02_RD14-0003-46_47_48-1;1;1-M2S10-0.375IP-Q1.2_002.5sec.fsa,D18S51,13,13.0,285.09,45.0,12,280.86,11.0,0.24444444444444444,4,0.3,Allele Regression,0.00879,-0.04708,0.06718999999999999,3.0235499999999993,0.25,0.7558874999999998,10.552430090456586,6.6044054439352525e-25
F02_RD14-0003-46_47_48-1;1;1-M2S10-0.375IP-Q1.2_002.5sec.fsa,D19S433,15,15.0,124.12,104.0,14,120.16,102.0,0.9807692307692307,4,0.3,Allele Average,0.0,0.08044,,,,,,0.0
F02_RD14-0003-46_47_48-1;1;1-M2S10-0.375IP-Q1.2_002.5sec.fsa,D19S433,13,13.0,116.26,294.0,12,112.23,20.0,0.06802721088435375,4,0.3,Allele Average,0.0,0.08044,0.08044,23.649359999999998,0.25,5.9123399999999995,-0.6172446104249752,0.8265495147605552
F02_RD14-0003-46_47_48-1;1;1-M2S10-0.375IP-Q1.2_002.5sec.fsa,D19S433,10,10.0,104.07,130.0,9,99.68,10.0,0.07692307692307693,4,0.3,Allele Average,0.0,0.08044,0.08044,10.4572,0.25,2.6143,-0.17488429024978017,0.9848240753294057
F02_RD14-0003-46_47_48-1;1;1-M2S10-0.375IP-Q1.2_002.5sec.fsa,D21S11,30,30.0,206.76,68.0,29,202.75,68.0,1.0,4,0.3,Allele Average,0.0,0.0899,,,,,,0.0
F02_RD14-0003-46_47_48-1;1;1-M2S10-0.375IP-Q1.2_002.5sec.fsa,D21S11,32.2,32.2,216.78,59.0,31.2,212.65,38.0,0.6440677966101694,4,0.3,Allele Average,0.0,0.0899,,,,,,0.0
F02_RD14-0003-46_47_48-1;1;1-M2S10-0.375IP-Q1.2_002.5sec.fsa,D21S11,29,29.0,202.75,68.0,28,198.81,6.0,0.08823529411764706,4,0.3,Allele Average,0.0,0.0899,0.0899,6.1132,0.25,1.5283,-0.07406922724595955,0.9972606337177011
F02_RD14-0003-46_47_48-1;1;1-M2S10-0.375IP-Q1.2_002.5sec.fsa,D21S11,31.2,31.2,212.65,38.0,30.2,208.44,4.0,0.10526315789473684,4,0.3,Allele Average,0.0,0.0899,0.0899,3.4162,0.25,0.85405,0.683566535917101,0.7916534037237828
F02_RD14-0003-46_47_48-1;1;1-M2S10-0.375IP-Q1.2_002.5sec.fsa,D2S1338,25,25.0,345.29,118.0,24,341.26,48.0,0.4067796610169492,4,0.3,Allele Average,0.0,0.09165,0.09165,10.8147,0.25,2.703675,13.753613137673721,2.5185011202915796e-42
F02_RD14-0003-46_47_48-1;1;1-M2S10-0.375IP-Q1.2_002.5sec.fsa,D2S1338,24,24.0,341.26,48.0,23,337.29,14.0,0.2916666666666667,4,0.3,Allele Average,0.0,0.09165,0.09165,4.3991999999999996,0.25,1.0997999999999999,8.729587197672304,8.496994805474398e-18
F02_RD14-0003-46_47_48-1;1;1-M2S10-0.375IP-Q1.2_002.5sec.fsa,D2S1338,23,23.0,337.29,14.0,22,333.33,4.0,0.2857142857142857,4,0.3,Allele Average,0.0,0.09165,0.09165,1.2831,0.25,0.320775,8.469799703842257,7.934499404506954e-17
F02_RD14-0003-46_47_48-1;1;1-M2S10-0.375IP-Q1.2_002.5sec.fsa,D3S1358,18,18.0,134.5,150.0,17,130.45,14.0,0.09333333333333334,4,0.3,Allele Average,0.0,0.0986,0.0986,14.79,0.25,3.6975,-0.21365787694388078,0.9774336719669894
F02_RD14-0003-46_47_48-1;1;1-M2S10-0.375IP-Q1.2_002.5sec.fsa,D5S818,12,12.0,153.06,212.0,11,148.94,156.0,0.7358490566037735,4,0.3,Allele Average,0.0,0.07378,,,,,,0.0
F02_RD14-0003-46_47_48-1;1;1-M2S10-0.375IP-Q1.2_002.5sec.fsa,D7S820,10,10.0,270.14,73.0,9,266.06,55.0,0.7534246575342466,4,0.3,Allele Regression,0.01048,-0.05172,,,,,,0.0
F02_RD14-0003-46_47_48-1;1;1-M2S10-0.375IP-Q1.2_002.5sec.fsa,D7S820,9,9.0,266.06,55.0,8,261.99,15.0,0.2727272727272727,4,0.3,Allele Regression,0.01048,-0.05172,0.0426,2.343,0.25,0.58575,21.60819462227913,1.2246673595778438e-102
F02_RD14-0003-46_47_48-1;1;1-M2S10-0.375IP-Q1.2_002.5sec.fsa,D7S820,12,12.0,278.25,26.0,11,274.32,3.0,0.11538461538461539,4,0.3,Allele Regression,0.01048,-0.05172,0.07403999999999998,1.9250399999999994,0.25,0.48125999999999985,2.233636703652913,0.08253222449612903
F02_RD14-0003-46_47_48-1;1;1-M2S10-0.375IP-Q1.2_002.5sec.fsa,D8S1179,13,13.0,142.08,387.0,12,137.94,23.0,0.059431524547803614,4,0.3,Allele Average,0.0,0.08246,0.08246,31.912020000000002,0.25,7.9780050000000005,-1.1170737546542027,0.535836133000077
F02_RD14-0003-46_47_48-1;1;1-M2S10-0.375IP-Q1.2_002.5sec.fsa,D8S1179,11,11.0,133.77,121.0,10,129.72,11.0,0.09090909090909091,4,0.3,Allele Average,0.0,0.08246,0.08246,9.97766,0.25,2.494415,0.4098516084933741,0.9194412131369043
F02_RD14-0003-46_47_48-1;1;1-M2S10-0.375IP-Q1.2_002.5sec.fsa,D8S1179,10,10.0,129.72,11.0,9,125.71,4.0,0.36363636363636365,4,0.3,Allele Average,0.0,0.08246,0.08246,0.9070600000000001,0.25,0.22676500000000002,13.639406433973496,1.203593990557403e-41
F02_RD14-0003-46_47_48-1;1;1-M2S10-0.375IP-Q1.2_002.5sec.fsa,FGA,22,22.0,233.18,62.0,21,229.13,42.0,0.6774193548387096,4,0.3,Allele Average,0.0,0.08296,,,,,,0.0
F02_RD14-0003-46_47_48-1;1;1-M2S10-0.375IP-Q1.2_002.5sec.fsa,FGA,26,26.0,249.65,40.0,25,245.45,39.0,0.975,4,0.3,Allele Average,0.0,0.08296,,,,,,0.0
F02_RD14-0003-46_47_48-1;1;1-M2S10-0.375IP-Q1.2_002.5sec.fsa,FGA,21,21.0,229.13,42.0,20,225.25,9.0,0.21428571428571427,4,0.3,Allele Average,0.0,0.08296,0.08296,3.4843200000000003,0.25,0.8710800000000001,6.332001653120264,1.966279875423929e-09
F02_RD14-0003-46_47_48-1;1;1-M2S10-0.375IP-Q1.2_002.5sec.fsa,TH01,7,7.0,172.75,266.0,6,168.63,158.0,0.5939849624060151,4,0.3,LUS Regression,0.00185,0.00801,0.02096,5.57536,0.25,1.39384,109.35590885610975,0.0
F02_RD14-0003-46_47_48-1;1;1-M2S10-0.375IP-Q1.2_002.5sec.fsa,TH01,9,9.0,180.86,414.0,8,176.71,13.0,0.03140096618357488,4,0.3,LUS Regression,0.00185,0.00801,0.02466,10.209240000000001,0.25,2.5523100000000003,1.0934251717071979,0.5500262343574438
F06_RD14-0003-46_47_48-1;1;1-M3d-0.375IP-Q0.5_002.5sec.fsa,CSF1PO,12,12.0,326.95,102.0,11,322.85,23.0,0.22549019607843138,4,0.3,Allele Regression,0.01144,-0.05766,0.07962000000000001,8.12124,0.25,2.03031,7.328319320694869,2.179050176260806e-12
F06_RD14-0003-46_47_48-1;1;1-M3d-0.375IP-Q0.5_002.5sec.fsa,CSF1PO,10,10.0,318.76,226.0,9,314.28,9.0,0.03982300884955752,4,0.3,Allele Regression,0.01144,-0.05766,0.05674,12.82324,0.25,3.20581,-1.1925971907255888,0.4910820635255474
F06_RD14-0003-46_47_48-1;1;1-M3d-0.375IP-Q0.5_002.5sec.fsa,CSF1PO,OL,-3.0,310.04,2.0,7,306.33,2.0,1.0,4,0.3,Allele Regression,0.01144,-0.05766,,,,,,0.0
F06_RD14-0003-46_47_48-1;1;1-M3d-0.375IP-Q0.5_002.5sec.fsa,CSF1PO,9,9.0,314.28,9.0,OL,310.04,2.0,0.2222222222222222,4,0.3,Allele Regression,0.01144,-0.05766,0.04530000000000001,0.40770000000000006,0.25,0.10192500000000002,15.622271277900413,1.0093736485481439e-53
F06_RD14-0003-46_47_48-1;1;1-M3d-0.375IP-Q0.5_002.5sec.fsa,D13S317,12,12.0,231.27,643.0,11,227.22,49.0,0.07620528771384137,4,0.3,Allele Average,0.0,0.05638,0.05638,36.25234,0.25,9.063085,1.4065475497581679,0.37187853201742915
F06_RD14-0003-46_47_48-1;1;1-M3d-0.375IP-Q0.5_002.5sec.fsa,D16S539,12,12.0,279.3,331.0,11,275.33,325.0,0.9818731117824774,4,0.3,Allele Regression,0.0118,-0.0595,,,,,,0.0
F06_RD14-0003-46_47_48-1;1;1-M3d-0.375IP-Q0.5_002.5sec.fsa,D18S51,13,13.0,285.15,213.0,12,281.05,145.0,0.6807511737089202,4,0.3,Allele Regression,0.00879,-0.04708,,,,,,0.0
F06_RD14-0003-46_47_48-1;1;1-M3d-0.375IP-Q0.5_002.5sec.fsa,D18S51,18,18.0,305.01,123.0,17,301.03,65.0,0.5284552845528455,4,0.3,Allele Regression,0.00879,-0.04708,0.11113999999999997,13.670219999999997,0.25,3.4175549999999992,15.019445188153522,5.1770768854848194e-51
F06_RD14-0003-46_47_48-1;1;1-M3d-0.375IP-Q0.5_002.5sec.fsa,D19S433,13,13.0,116.23,368.0,12,112.18,47.0,0.12771739130434784,4,0.3,Allele Average,0.0,0.08044,0.08044,29.60192,0.25,7.40048,2.350939398525501,0.06307328165133176
F06_RD14-0003-46_47_48-1;1;1-M3d-0.375IP-Q0.5_002.5sec.fsa,D21S11,30,30.0,206.72,129.0,29,202.68,68.0,0.5271317829457365,4,0.3,Allele Average,0.0,0.0899,0.0899,11.5971,0.25,2.899275,19.454139396918197,3.285916802715377e-84
F06_RD14-0003-46_47_48-1;1;1-M3d-0.375IP-Q0.5_002.5sec.fsa,D21S11,27,27.0,194.61,183.0,26,190.42,8.0,0.04371584699453552,4,0.3,Allele Average,0.0,0.0899,0.0899,16.4517,0.25,4.112925,-2.054912258307652,0.12107656139584881
F06_RD14-0003-46_47_48-1;1;1-M3d-0.375IP-Q0.5_002.5sec.fsa,D2S1338,25,25.0,345.22,336.0,24,341.19,161.0,0.4791666666666667,4,0.3,Allele Average,0.0,0.09165,0.09165,30.7944,0.25,7.6986,16.912893253318785,3.844849955760272e-64
F06_RD14-0003-46_47_48-1;1;1-M3d-0.375IP-Q0.5_002.5sec.fsa,D2S1338,23,23.0,337.23,237.0,22,333.2,19.0,0.08016877637130802,4,0.3,Allele Average,0.0,0.09165,0.09165,21.721049999999998,0.25,5.4302624999999995,-0.5010899565168347,0.8820155680674272
F06_RD14-0003-46_47_48-1;1;1-M3d-0.375IP-Q0.5_002.5sec.fsa,D5S818,12,12.0,152.94,394.0,11,148.86,314.0,0.7969543147208121,4,0.3,Allele Average,0.0,0.07378,,,,,,0.0
F06_RD14-0003-46_47_48-1;1;1-M3d-0.375IP-Q0.5_002.5sec.fsa,D7S820,10,10.0,270.15,174.0,9,266.03,172.0,0.9885057471264368,4,0.3,Allele Regression,0.01048,-0.05172,,,,,,0.0
F06_RD14-0003-46_47_48-1;1;1-M3d-0.375IP-Q0.5_002.5sec.fsa,D7S820,9,9.0,266.03,172.0,8,262.1,96.0,0.5581395348837209,4,0.3,Allele Regression,0.01048,-0.05172,0.0426,7.3271999999999995,0.25,1.8317999999999999,48.40746806419915,0.0
F06_RD14-0003-46_47_48-1;1;1-M3d-0.375IP-Q0.5_002.5sec.fsa,D7S820,12,12.0,278.15,61.0,11,274.02,5.0,0.08196721311475409,4,0.3,Allele Regression,0.01048,-0.05172,0.07403999999999998,4.5164399999999985,0.25,1.1291099999999996,0.428266510791687,0.9123732546990012
F06_RD14-0003-46_47_48-1;1;1-M3d-0.375IP-Q0.5_002.5sec.fsa,D8S1179,13,13.0,141.98,511.0,12,137.96,34.0,0.06653620352250489,4,0.3,Allele Average,0.0,0.08246,0.08246,42.137060000000005,0.25,10.534265000000001,-0.7724373746056326,0.7420566070915984
F06_RD14-0003-46_47_48-1;1;1-M3d-0.375IP-Q0.5_002.5sec.fsa,D8S1179,11,11.0,133.68,128.0,10,129.6,7.0,0.0546875,4,0.3,Allele Average,0.0,0.08246,0.08246,10.55488,0.25,2.63872,-1.3471986417657047,0.40354305618460706
F06_RD14-0003-46_47_48-1;1;1-M3d-0.375IP-Q0.5_002.5sec.fsa,FGA,27,27.0,253.54,79.0,26,249.47,75.0,0.9493670886075949,4,0.3,Allele Average,0.0,0.08296,,,,,,0.0
F06_RD14-0003-46_47_48-1;1;1-M3d-0.375IP-Q0.5_002.5sec.fsa,FGA,26,26.0,249.47,75.0,25,245.49,72.0,0.96,4,0.3,Allele Average,0.0,0.08296,,,,,,0.0
F06_RD14-0003-46_47_48-1;1;1-M3d-0.375IP-Q0.5_002.5sec.fsa,FGA,21,21.0,229.11,176.0,20,225.15,14.0,0.07954545454545454,4,0.3,Allele Average,0.0,0.08296,0.08296,14.60096,0.25,3.65024,-0.16463574997808378,0.9865389561093372
F06_RD14-0003-46_47_48-1;1;1-M3d-0.375IP-Q0.5_002.5sec.fsa,FGA,25,25.0,245.49,72.0,24,241.33,13.0,0.18055555555555555,4,0.3,Allele Average,0.0,0.08296,0.08296,5.973120000000001,0.25,1.4932800000000002,4.705668059573555,1.554679665514084e-05
F06_RD14-0003-46_47_48-1;1;1-M3d-0.375IP-Q0.5_002.5sec.fsa,TH01,7,7.0,172.61,436.0,6,168.59,268.0,0.6146788990825688,4,0.3,LUS Regression,0.00185,0.00801,,,,,,0.0
F06_RD14-0003-46_47_48-1;1;1-M3d-0.375IP-Q0.5_002.5sec.fsa,TH01,9,9.0,180.77,682.0,8,176.8,18.0,0.026392961876832845,4,0.3,LUS Regression,0.00185,0.00801,0.02466,16.81812,0.25,4.20453,0.28109681700451644,0.9612625423730553
F06_RD14-0003-46_47_48-1;1;1-M3d-0.375IP-Q0.5_002.5sec.fsa,TPOX,10,10.0,236.8,154.0,9,232.82,95.0,0.6168831168831169,4,0.3,Allele Regression,0.00611,-0.02772,,,,,,0.0
F06_RD14-0003-46_47_48-1;1;1-M3d-0.375IP-Q0.5_002.5sec.fsa,TPOX,8,8.0,228.77,604.0,7,224.81,20.0,0.033112582781456956,4,0.3,Allele Regression,0.00611,-0.02772,0.021159999999999998,12.780639999999998,0.25,3.1951599999999996,2.259467444509822,0.0778791847625222
F07_RD14-0003-46_47_48-1;1;1-M3e-0.045IP-Q0.8_002.5sec.fsa,D13S317,12,12.0,231.25,63.0,11,227.13,37.0,0.5873015873015873,4,0.3,Allele Average,0.0,0.05638,0.05638,3.55194,0.25,0.887985,37.667370507384696,4.01583816614566e-310
F07_RD14-0003-46_47_48-1;1;1-M3e-0.045IP-Q0.8_002.5sec.fsa,D18S51,OL,-3.0,323.1,6.0,21.2,319.41,6.0,1.0,4,0.3,Allele Regression,0.00879,-0.04708,,,,,,0.0
F07_RD14-0003-46_47_48-1;1;1-M3e-0.045IP-Q0.8_002.5sec.fsa,D21S11,32.2,32.2,216.72,24.0,31.2,212.62,11.0,0.4583333333333333,4,0.3,Allele Average,0.0,0.0899,0.0899,2.1576,0.25,0.5394,16.39302929180571,2.21149470736159e-60
F07_RD14-0003-46_47_48-1;1;1-M3e-0.045IP-Q0.8_002.5sec.fsa,D2S1338,25,25.0,345.21,49.0,24,340.98,16.0,0.32653061224489793,4,0.3,Allele Average,0.0,0.09165,0.09165,4.49085,0.25,1.1227125,10.251199661534008,4.547247829033629e-24
F07_RD14-0003-46_47_48-1;1;1-M3e-0.045IP-Q0.8_002.5sec.fsa,D2S1338,24,24.0,340.98,16.0,23,336.73,5.0,0.3125,4,0.3,Allele Average,0.0,0.09165,0.09165,1.4664,0.25,0.3666,9.638843426077468,2.0070437179865806e-21
F07_RD14-0003-46_47_48-1;1;1-M3e-0.045IP-Q0.8_002.5sec.fsa,D3S1358,16.2,16.2,128.15,9.0,15.2,124.53,6.0,0.6666666666666666,4,0.3,Allele Average,0.0,0.0986,,,,,,0.0
F07_RD14-0003-46_47_48-1;1;1-M3e-0.045IP-Q0.8_002.5sec.fsa,D5S818,13,13.0,157.11,42.0,12,153.14,15.0,0.35714285714285715,4,0.3,Allele Average,0.0,0.07378,0.07378,3.09876,0.25,0.77469,15.362583743174689,1.6920865262748565e-52
F07_RD14-0003-46_47_48-1;1;1-M3e-0.045IP-Q0.8_002.5sec.fsa,D5S818,12,12.0,153.14,15.0,11,148.72,14.0,0.9333333333333333,4,0.3,Allele Average,0.0,0.07378,,,,,,0.0
F07_RD14-0003-46_47_48-1;1;1-M3e-0.045IP-Q0.8_002.5sec.fsa,D5S818,OL,-3.0,172.72,7.0,OL,168.58,7.0,1.0,4,0.3,Allele Average,0.0,0.07378,,,,,,0.0
F07_RD14-0003-46_47_48-1;1;1-M3e-0.045IP-Q0.8_002.5sec.fsa,D5S818,OL,-3.0,174.17,10.0,16,169.8,4.0,0.4,4,0.3,Allele Average,0.0,0.07378,,,,,,0.0
F07_RD14-0003-46_47_48-1;1;1-M3e-0.045IP-Q0.8_002.5sec.fsa,D7S820,9,9.0,266.01,18.0,8,261.95,10.0,0.5555555555555556,4,0.3,Allele Regression,0.01048,-0.05172,0.0426,0.7667999999999999,0.25,0.19169999999999998,48.164840897235266,0.0
F07_RD14-0003-46_47_48-1;1;1-M3e-0.045IP-Q0.8_002.5sec.fsa,D8S1179,13,13.0,141.93,64.0,12,137.8,7.0,0.109375,4,0.3,Allele Average,0.0,0.08246,0.08246,5.27744,0.25,1.31936,1.3056027164685904,0.42643333704423136
F07_RD14-0003-46_47_48-1;1;1-M3e-0.045IP-Q0.8_002.5sec.fsa,FGA,OL,-3.0,295.57,8.0,OL,291.83,8.0,1.0,4,0.3,Allele Average,0.0,0.08296,,,,,,0.0
F07_RD14-0003-46_47_48-1;1;1-M3e-0.045IP-Q0.8_002.5sec.fsa,FGA,30.2,30.2,267.5,7.0,29.2,263.51,6.0,0.8571428571428571,4,0.3,Allele Average,0.0,0.08296,,,,,,0.0
F07_RD14-0003-46_47_48-1;1;1-M3e-0.045IP-Q0.8_002.5sec.fsa,TH01,6,6.0,168.58,104.0,5,164.44,6.0,0.057692307692307696,4,0.3,LUS Regression,0.00185,0.00801,0.019110000000000002,1.9874400000000003,0.25,0.4968600000000001,8.075836251660425,6.884075275196443e-15
F07_RD14-0003-46_47_48-1;1;1-M3e-0.045IP-Q0.8_002.5sec.fsa,TH01,9,9.0,180.7,62.0,8,176.7,4.0,0.06451612903225806,4,0.3,LUS Regression,0.00185,0.00801,0.02466,1.52892,0.25,0.38223,6.464903330455484,8.401106252239969e-10
G01_RD14-0003-44_45-1;1-M3d-0.126IP-Q0.5_003.5sec.fsa,CSF1PO,12,12.0,326.93,95.0,11,322.83,44.0,0.4631578947368421,4,0.3,Allele Regression,0.01144,-0.05766,0.07962000000000001,7.563900000000001,0.25,1.8909750000000003,19.26841973056227,1.1975117895582325e-82
G01_RD14-0003-44_45-1;1-M3d-0.126IP-Q0.5_003.5sec.fsa,CSF1PO,11,11.0,322.83,44.0,10,318.85,3.0,0.06818181818181818,4,0.3,Allele Regression,0.01144,-0.05766,0.06818,2.9999200000000004,0.25,0.7499800000000001,0.00010666951118647952,0.9999999943108077
G01_RD14-0003-44_45-1;1-M3d-0.126IP-Q0.5_003.5sec.fsa,CSF1PO,9,9.0,314.79,2.0,8,310.9,2.0,1.0,4,0.3,Allele Regression,0.01144,-0.05766,,,,,,0.0
G01_RD14-0003-44_45-1;1-M3d-0.126IP-Q0.5_003.5sec.fsa,CSF1PO,10,10.0,318.85,3.0,9,314.79,2.0,0.6666666666666666,4,0.3,Allele Regression,0.01144,-0.05766,,,,,,0.0
G01_RD14-0003-44_45-1;1-M3d-0.126IP-Q0.5_003.5sec.fsa,CSF1PO,OL,-3.0,338.33,2.0,OL,334.21,1.0,0.5,4,0.3,Allele Regression,0.01144,-0.05766,,,,,,0.0
G01_RD14-0003-44_45-1;1-M3d-0.126IP-Q0.5_003.5sec.fsa,D13S317,12,12.0,231.26,110.0,11,227.11,16.0,0.14545454545454545,4,0.3,Allele Average,0.0,0.05638,0.05638,6.2017999999999995,0.25,1.5504499999999999,6.319584636718373,2.126953866731454e-09
G01_RD14-0003-44_45-1;1-M3d-0.126IP-Q0.5_003.5sec.fsa,D13S317,11,11.0,227.11,16.0,OL,222.64,2.0,0.125,4,0.3,Allele Average,0.0,0.05638,0.05638,0.90208,0.25,0.22552,4.868393047179851,7.134093028772808e-06
G01_RD14-0003-44_45-1;1-M3d-0.126IP-Q0.5_003.5sec.fsa,D16S539,11,11.0,275.31,262.0,10,271.3,125.0,0.4770992366412214,4,0.3,Allele Regression,0.0118,-0.0595,0.0703,18.4186,0.25,4.60465,23.146471501634217,2.2927161622494027e-118
G01_RD14-0003-44_45-1;1-M3d-0.126IP-Q0.5_003.5sec.fsa,D18S51,16,16.0,297.2,88.0,15,292.99,9.0,0.10227272727272728,4,0.3,Allele Regression,0.00879,-0.04708,0.09355999999999999,8.233279999999999,0.25,2.0583199999999997,0.3724979595009529,0.9329745417802978
G01_RD14-0003-44_45-1;1-M3d-0.126IP-Q0.5_003.5sec.fsa,D19S433,14,14.0,120.15,184.0,13,116.28,137.0,0.7445652173913043,4,0.3,Allele Average,0.0,0.08044,,,,,,0.0
G01_RD14-0003-44_45-1;1-M3d-0.126IP-Q0.5_003.5sec.fsa,D21S11,32,32.0,214.83,37.0,31,210.73,33.0,0.8918918918918919,4,0.3,Allele Average,0.0,0.0899,,,,,,0.0
G01_RD14-0003-44_45-1;1-M3d-0.126IP-Q0.5_003.5sec.fsa,D21S11,28,28.0,198.76,192.0,27,194.55,8.0,0.041666666666666664,4,0.3,Allele Average,0.0,0.0899,0.0899,17.2608,0.25,4.3152,-2.146088246199481,0.09997377471505557
G01_RD14-0003-44_45-1;1-M3d-0.126IP-Q0.5_003.5sec.fsa,D21S11,27,27.0,194.55,8.0,26,190.66,2.0,0.25,4,0.3,Allele Average,0.0,0.0899,0.0899,0.7192,0.25,0.1798,7.123470522803116,9.574515864232148e-12
G01_RD14-0003-44_45-1;1-M3d-0.126IP-Q0.5_003.5sec.fsa,D2S1338,19,19.0,321.12,149.0,18,316.9,15.0,0.10067114093959731,4,0.3,Allele Average,0.0,0.09165,0.09165,13.65585,0.25,3.4139625,0.3937213721591848,0.9254193809123203
G01_RD14-0003-44_45-1;1-M3d-0.126IP-Q0.5_003.5sec.fsa,D2S1338,25,25.0,345.22,88.0,24,341.11,9.0,0.10227272727272728,4,0.3,Allele Average,0.0,0.09165,0.09165,8.065199999999999,0.25,2.0162999999999998,0.4636214848980812,0.8981012732154326
G01_RD14-0003-44_45-1;1-M3d-0.126IP-Q0.5_003.5sec.fsa,D2S1338,18,18.0,316.9,15.0,17,312.4,3.0,0.2,4,0.3,Allele Average,0.0,0.09165,0.09165,1.37475,0.25,0.3436875,4.728859792689581,1.393568879024235e-05
G01_RD14-0003-44_45-1;1-M3d-0.126IP-Q0.5_003.5sec.fsa,D3S1358,17,17.0,130.16,309.0,16,126.41,158.0,0.511326860841424,4,0.3,Allele Average,0.0,0.0986,0.0986,30.467399999999998,0.25,7.6168499999999995,16.74348319843505,6.652640056974338e-63
G01_RD14-0003-44_45-1;1-M3d-0.126IP-Q0.5_003.5sec.fsa,D3S1358,15,15.0,122.3,292.0,14,118.33,25.0,0.08561643835616438,4,0.3,Allele Average,0.0,0.0986,0.0986,28.791199999999996,0.25,7.197799999999999,-0.5267164967073268,0.8704759621900088
G01_RD14-0003-44_45-1;1-M3d-0.126IP-Q0.5_003.5sec.fsa,D5S818,11,11.0,148.89,326.0,10,144.72,13.0,0.03987730061349693,4,0.3,Allele Average,0.0,0.07378,0.07378,24.05228,0.25,6.01307,-1.8380427967743598,0.18466707653772582
G01_RD14-0003-44_45-1;1-M3d-0.126IP-Q0.5_003.5sec.fsa,D5S818,10,10.0,144.72,13.0,9,140.98,7.0,0.5384615384615384,4,0.3,Allele Average,0.0,0.07378,0.07378,0.95914,0.25,0.239785,25.19281856663261,7.592243089637444e-140
G01_RD14-0003-44_45-1;1-M3d-0.126IP-Q0.5_003.5sec.fsa,D5S818,OL,-3.0,177.56,7.0,17,173.57,4.0,0.5714285714285714,4,0.3,Allele Average,0.0,0.07378,,,,,,0.0
G01_RD14-0003-44_45-1;1-M3d-0.126IP-Q0.5_003.5sec.fsa,D7S820,10,10.0,270.14,73.0,9,266.14,43.0,0.589041095890411,4,0.3,Allele Regression,0.01048,-0.05172,0.05308,3.8748400000000003,0.25,0.9687100000000001,40.388929607416046,0.0
G01_RD14-0003-44_45-1;1-M3d-0.126IP-Q0.5_003.5sec.fsa,D7S820,8,8.0,262.15,48.0,7,258.3,4.0,0.08333333333333333,4,0.3,Allele Regression,0.01048,-0.05172,0.032119999999999996,1.5417599999999998,0.25,0.38543999999999995,6.377750103777502,1.4702282249817438e-09
G01_RD14-0003-44_45-1;1-M3d-0.126IP-Q0.5_003.5sec.fsa,D8S1179,14,14.0,146.19,152.0,13,142.03,9.0,0.05921052631578947,4,0.3,Allele Average,0.0,0.08246,0.08246,12.53392,0.25,3.13348,-1.1277940181523418,0.5294271671222298
G01_RD14-0003-44_45-1;1-M3d-0.126IP-Q0.5_003.5sec.fsa,FGA,25,25.0,245.53,97.0,24,241.45,48.0,0.4948453608247423,4,0.3,Allele Average,0.0,0.08296,0.08296,8.047120000000001,0.25,2.0117800000000003,19.859467735040607,1.1387617152657668e-87
G01_RD14-0003-44_45-1;1-M3d-0.126IP-Q0.5_003.5sec.fsa,FGA,23,23.0,237.25,103.0,22,233.17,15.0,0.14563106796116504,4,0.3,Allele Average,0.0,0.08296,0.08296,8.544880000000001,0.25,2.1362200000000002,3.0217486962953246,0.010404856696618649
G01_RD14-0003-44_45-1;1-M3d-0.126IP-Q0.5_003.5sec.fsa,TH01,7,7.0,172.75,150.0,6,168.69,65.0,0.43333333333333335,4,0.3,LUS Regression,0.00185,0.00801,0.02096,3.144,0.25,0.786,78.69720101781171,0.0
G01_RD14-0003-44_45-1;1-M3d-0.126IP-Q0.5_003.5sec.fsa,TH01,9,9.0,180.83,282.0,8,176.74,11.0,0.03900709219858156,4,0.3,LUS Regression,0.00185,0.00801,0.02466,6.9541200000000005,0.25,1.7385300000000001,2.3271844604349647,0.06667709712635496
G02_RD14-0003-46_47_48-1;1;1-M2S10-0.189IP-Q1.2_003.5sec.fsa,CSF1PO,10,10.0,318.8,34.0,9,314.74,5.0,0.14705882352941177,4,0.3,Allele Regression,0.01144,-0.05766,0.05674,1.92916,0.25,0.48229,6.367206452549296,1.5724058457037081e-09
G02_RD14-0003-46_47_48-1;1;1-M2S10-0.189IP-Q1.2_003.5sec.fsa,CSF1PO,12,12.0,326.87,52.0,11,322.42,2.0,0.038461538461538464,4,0.3,Allele Regression,0.01144,-0.05766,0.07962000000000001,4.14024,0.25,1.03506,-2.067744865031979,0.11791580649834843
G02_RD14-0003-46_47_48-1;1;1-M2S10-0.189IP-Q1.2_003.5sec.fsa,D13S317,12,12.0,231.21,287.0,11,227.17,35.0,0.12195121951219512,4,0.3,Allele Average,0.0,0.05638,0.05638,16.18106,0.25,4.045265,4.652090777736441,1.9976093944084445e-05
