NOC,Year,M,P,A,Rank,Country,Gold,Silver,Bronze,Total,Host,Gold_Ratio,Pre_Host,Post_Host,Host_Flag,Cumulative_Total,CMR,RPI,GCR,MCI,ECR,ME,RIR,GR,Degree Centrality,Betweenness Centrality,Closeness Centrality,predicted_NR,Predicted_CA,delta_GR,T_c,S_c,Coach_Effect
NED,2012,19,32,173,13,Netherlands,6,6,8,20,United Kingdom,0.3,0,0,0,268,0.0160796784064318,0.020703933747412,0.3,5.2,1.6220558726412213,0.20727011298534725,0.1818181818181818,0.527027027027027,1.976744186046512,0.079984365839359,0.9885057471264368,18.11330535890242,18.22572469085068,-0.0383439977079553,12.346153846153847,-2.378143063583815,7.928864773232548
NOR,2012,15,32,61,34,Norway,2,1,1,4,United Kingdom,0.5,0,0,0,151,0.0090598188036239,0.0041407867494824,0.5,26.0,0.3715834486868975,0.07257735823703296,0.5454545454545454,0.5362318840579711,1.7906976744186047,0.0344312633525539,0.9052631578947368,11.32327115687572,5.888749536636647,0.1146632566069906,6.52,-11.653176229508198,1.06804713114754
NZL,2012,16,32,178,14,New Zealand,6,2,5,13,United Kingdom,0.4615384615384615,0,0,0,99,0.0059398812023759,0.0134575569358178,0.4615384615384615,8.0,0.897023201306745,0.09736124341508756,-0.4814814814814814,0.5392156862745098,1.976744186046512,0.079984365839359,0.9885057471264368,15.05174351549731,13.713196326433334,-0.0179982440737489,6.2272727272727275,-3.4269662921348316,3.3310010214504597
POL,2012,24,32,210,23,Poland,3,2,6,11,United Kingdom,0.2727272727272727,0,0,0,278,0.0166796664066718,0.0113871635610766,0.2727272727272727,9.454545454545457,2.1775682884914285,0.09233231292516991,0.4375,0.56640625,1.9069767441860463,0.0592964627711549,0.9555555555555556,22.599070693316943,14.760695021475655,-0.0063785601265823,13.590909090909092,-6.28852813852814,7.6270779220779215
POR,2012,14,32,76,70,Portugal,0,1,0,1,United Kingdom,0.0,0,0,0,23,0.0013799724005519,0.0010351966873706,0.0,104.0,,-0.0030128981994459823,0.4893617021276595,0.5714285714285714,1.302325581395349,0.001267892295886,0.7413793103448276,5.41554484861505,2.457334899525879,-0.0952380952380952,1.75,-45.04934210526316,-12.289802631578947
PRK,2012,11,32,51,21,North Korea,4,0,2,6,United Kingdom,0.6666666666666666,0,0,0,47,0.0028199436011279,0.0062111801242236,0.6666666666666666,17.333333333333332,0.3725279065187968,0.14316589336269264,-0.3225806451612903,0.2982456140350877,1.9069767441860463,0.048374698716696,0.9555555555555556,9.015933165396152,6.92816887681429,-0.0350877192982456,5.454545454545454,-5.496936274509804,2.169100935828876
PUR,2012,8,32,25,65,Puerto Rico,0,1,1,2,United Kingdom,0.0,0,0,0,8,0.0004799904001919,0.0020703933747412,0.0,52.0,-0.44164469239793885,0.05729200000000001,-0.0845070422535211,0.6785714285714286,1.302325581395349,0.001267892295886,0.7413793103448276,2.920849972794148,2.9781643892526994,-0.0137362637362636,1.375,-12.67,-2.8385
QAT,2012,4,32,12,65,Qatar,0,1,1,2,United Kingdom,0.0,0,0,0,4,0.0002399952000959,0.0020703933747412,0.0,52.0,0.009672682617112061,0.14962499999999995,-0.0845070422535211,0.6428571428571429,1.302325581395349,0.001267892295886,0.7413793103448276,-0.7868376415131911,2.877276470518087,-0.3571428571428571,1.2,-6.208333333333333,-1.0225
ROU,2012,15,32,105,31,Romania,2,4,1,7,United Kingdom,0.2857142857142857,0,0,0,300,0.0179996400071998,0.0072463768115942,0.2857142857142857,14.857142857142858,1.1469387129007842,0.12684226190476178,0.7222222222222222,0.5290322580645161,1.7906976744186047,0.0344312633525539,0.9052631578947368,11.689515355197388,11.5464631067266,0.0406601650412603,15.65,-6.428869047619048,9.026339285714286
RSA,2012,17,32,124,20,South Africa,4,1,1,6,United Kingdom,0.6666666666666666,0,0,0,76,0.0045599088018239,0.0062111801242236,0.6666666666666666,17.333333333333332,0.43417874540701723,0.052262249096336005,-0.7222222222222222,0.5793103448275863,1.9069767441860463,0.048374698716696,0.9555555555555556,15.787022991641251,9.902085130291368,0.0262377191292622,4.842105263157895,-8.628696236559138,0.8008648132427849
RUS,2012,30,32,427,4,Russia,18,21,26,65,United Kingdom,0.2769230769230769,0,0,0,367,0.0220195596088078,0.067287784679089,0.2769230769230769,1.6,4.722748968128116,0.9015807105561924,0.3333333333333333,0.4845173041894353,1.976744186046512,0.0151390788873689,0.9885057471264368,31.10078181511857,48.05506291858964,-0.0404826958105647,70.5,-0.4102751756440282,49.22691744730679
SGP,2012,9,32,23,77,Singapore,0,0,2,2,United Kingdom,0.0,0,0,0,4,0.0002399952000959,0.0020703933747412,0.0,52.0,,0.05706923440453685,0.0694444444444444,0.3333333333333333,1.302325581395349,0.001267892295886,0.7413793103448276,3.914510194134369,1.6935377063139487,-0.0277777777777777,1.2,-14.25679347826087,-3.4370380434782604
SLO,2012,15,32,65,42,Slovenia,1,1,2,4,United Kingdom,0.25,0,0,0,19,0.0011399772004559,0.0041407867494824,0.25,26.0,,0.054017455621301745,0.0769230769230769,0.3846153846153846,1.5813953488372092,0.0213933945671292,0.8269230769230769,11.970835611829068,4.521465233270181,-0.2455216016859852,3.25,-11.657211538461539,-1.2221634615384618
SRB,2012,15,32,116,42,Serbia,1,1,2,4,United Kingdom,0.25,0,0,0,7,0.0004199916001679,0.0041407867494824,0.25,26.0,-0.003057345235182901,0.03446455112960756,-0.34375,0.6865671641791045,1.5813953488372092,0.0213933945671292,0.8269230769230769,12.312310516657837,4.831057315663857,-0.035082320356978,5.0,-11.68426724137931,-0.005280172413792972
SUI,2012,19,32,98,33,Switzerland,2,2,0,4,United Kingdom,0.5,0,0,0,189,0.0113397732045359,0.0041407867494824,0.5,26.0,0.5198276164009902,0.04427758688509412,-0.0294117647058823,0.7063492063492064,1.7906976744186047,0.0344312633525539,0.9052631578947368,16.510123448758385,10.412267342873117,0.1201423097974823,7.555555555555555,-14.802933673469388,0.8480087868480721
SVK,2012,11,32,47,63,Slovakia,0,1,3,4,United Kingdom,0.0,0,0,0,24,0.0014399712005759,0.0041407867494824,0.0,26.0,0.06148509130783878,0.08806303757356271,1.4230769230769231,0.5384615384615384,1.302325581395349,0.001267892295886,0.7413793103448276,5.637773604646284,4.185001864261832,-0.0436280137772675,4.142857142857143,-8.508643617021276,0.3474069148936172
SWE,2012,21,32,133,37,Sweden,1,4,3,8,United Kingdom,0.125,0,0,0,485,0.0290994180116397,0.0082815734989648,0.125,13.0,2.0517351093887988,0.1251127191412114,-0.3392857142857143,0.3928571428571428,1.5813953488372092,0.0213933945671292,0.8269230769230769,20.17872382161763,13.92280056266106,-0.0331783601014371,18.77777777777778,-7.814849624060151,10.799989557226398
THA,2012,15,32,37,59,Thailand,0,2,2,4,United Kingdom,0.0,0,0,0,27,0.0016199676006479,0.0041407867494824,0.0,26.0,,0.0972824390729796,0.9032258064516128,0.5116279069767442,1.302325581395349,0.001267892295886,0.7413793103448276,11.23277853721376,5.134825592411946,0.0776656428258008,3.5454545454545454,-11.610641891891891,-1.001374385749386
TJK,2012,7,32,16,79,Tajikistan,0,0,1,1,United Kingdom,0.0,0,0,0,3,0.0001799964000719,0.0010351966873706,0.0,104.0,0.14086798367661596,0.028027343749999996,0.1617647058823529,0.8125,1.302325581395349,0.001267892295886,0.7413793103448276,-1.6390181043659078,1.7728318485218768,0.0,1.75,-22.46875,-5.515625
TPE,2012,14,32,44,48,Chinese Taipei,1,0,1,2,United Kingdom,0.5,0,0,0,19,0.0011399772004559,0.0020703933747412,0.5,52.0,,0.025342917814508693,0.0909090909090909,0.4,1.5813953488372092,0.0213933945671292,0.8269230769230769,9.201896347455214,3.592135967792948,-0.1217391304347825,3.2222222222222223,-22.267045454545453,-4.42455808080808
TTO,2012,6,32,25,42,Trinidad and Tobago,1,1,2,4,United Kingdom,0.25,0,0,0,18,0.0010799784004319,0.0041407867494824,0.25,26.0,-0.0015475076262603227,0.159548,-0.1063829787234042,0.6842105263157895,1.5813953488372092,0.0213933945671292,0.8269230769230769,2.909525105579513,5.134246992948717,0.0556390977443609,1.9,-4.5275,-0.02825000000000011
TUN,2012,17,32,83,36,Tunisia,2,0,1,3,United Kingdom,0.6666666666666666,0,0,0,10,0.0005999880002399,0.0031055900621118,0.6666666666666666,34.666666666666664,,0.02185018689214689,-0.320754716981132,0.7586206896551724,1.7906976744186047,0.0344312633525539,0.9052631578947368,14.114784169569075,5.4628672488684815,0.1724137931034483,2.0,-17.849272088353413,-3.954781626506024
TUR,2012,16,32,112,46,Turkey,1,1,1,3,United Kingdom,0.3333333333333333,0,0,0,82,0.0049199016019679,0.0031055900621118,0.3333333333333333,34.666666666666664,,0.02348878613945571,0.0952380952380952,0.4369747899159664,1.5813953488372092,0.0213933945671292,0.8269230769230769,12.258531593662283,5.855147197954551,-0.2672505621967096,5.444444444444445,-16.806547619047617,-1.2308531746031743
UGA,2012,4,32,15,50,Uganda,1,0,0,1,United Kingdom,1.0,0,0,0,7,0.0004199916001679,0.0010351966873706,1.0,104.0,0.09970622042968648,0.04804999999999995,-0.2957746478873239,0.75,1.5813953488372092,0.0213933945671292,0.8269230769230769,-4.369978594559425,2.9646304662506187,0.1666666666666666,1.5,-12.808333333333334,-2.7925
UKR,2012,25,32,230,15,Ukraine,5,4,10,19,United Kingdom,0.2631578947368421,0,0,0,109,0.0065398692026159,0.0196687370600414,0.2631578947368421,5.473684210526316,2.680179241661186,0.18319521502835534,0.25,0.5296052631578947,1.976744186046512,0.091111328252231,0.9885057471264368,24.55275797378405,14.7544515911172,0.0372505230967326,18.857142857142858,-3.4124570938215104,12.176262871853545
USA,2012,31,32,529,1,United States,48,26,30,104,United Kingdom,0.4615384615384615,0,0,0,2405,0.1442971140577188,0.1076604554865424,0.4615384615384615,1.0,5.218918151849748,1.4562511002245235,-0.5,0.502177068214804,2.0,0.0,1.0,33.962297111907695,81.13705796319755,-0.0181374796226796,91.44827586206897,0.1965973534971644,64.07277230949742
UZB,2012,14,32,53,76,Uzbekistan,0,0,3,3,United Kingdom,0.0,0,0,0,18,0.0010799784004319,0.0031055900621118,0.0,34.666666666666664,-0.0007825444980985795,0.056593761124955434,0.2063492063492063,0.6607142857142857,1.302325581395349,0.001267892295886,0.7413793103448276,10.102927365411476,2.8506719949717905,-0.0494306418219462,6.285714285714286,-14.67256289308176,-0.0017688679245289052
VEN,2012,15,32,68,50,Venezuela,1,0,0,1,United Kingdom,1.0,0,0,0,12,0.0007199856002879,0.0010351966873706,1.0,104.0,,-0.005044063581314853,-0.3902439024390244,0.5764705882352941,1.5813953488372092,0.0213933945671292,0.8269230769230769,7.873469057344486,2.966613953484008,0.0367880485527544,1.5,-48.26654411764706,-13.429963235294117
VIE,2012,11,32,18,79,Vietnam,0,0,1,1,United Kingdom,0.0,0,0,0,3,0.0001799964000719,0.0010351966873706,0.0,104.0,,0.0014988425925925972,0.0972222222222222,0.3333333333333333,1.302325581395349,0.001267892295886,0.7413793103448276,2.979902223320084,1.9586073343140984,-0.1111111111111111,1.25,-35.35069444444444,-9.730208333333332
ALG,2016,13,34,64,63,Algeria,0,2,0,2,Brazil,0.0,0,0,0,17,0.0010199796004079,0.0020576131687242,0.0,60.5,,0.015419921875000003,0.26,0.8243243243243243,1.3953488372093024,0.0014363885088919,0.7678571428571429,6.311464559507964,3.553754732787129,0.2602217602217602,2.5,-22.718749999999996,-5.065624999999999
ARG,2016,26,34,215,26,Argentina,3,1,0,4,Brazil,0.75,0,0,0,74,0.0044399112017759,0.0041152263374485,0.75,30.25,,0.011144720516654412,-0.3809523809523809,0.646551724137931,1.9069767441860463,0.0592249064205288,0.9555555555555556,22.849522909192785,6.298819553185051,-0.0493942218080148,3.85,-22.34904240766074,-4.009712722298222
ARM,2016,8,34,31,42,Armenia,1,3,0,4,Brazil,0.25,0,0,0,14,0.0008399832003359,0.0041152263374485,0.25,30.25,0.007672124208504121,0.12998714574279238,-0.3538461538461538,0.7058823529411765,1.5348837209302326,0.0188514631743085,0.8113207547169812,4.478681923395843,5.903691972785228,-0.1650853889943073,3.0,-6.753320683111954,0.07400379506641341
AUS,2016,31,34,420,10,Australia,8,11,10,29,Brazil,0.2758620689655172,0,0,0,501,0.0300593988120237,0.029835390946502,0.2758620689655172,4.172413793103448,3.376503711111778,0.16237188912602066,0.25,0.4922779922779923,1.9302325581395348,0.0328773369813041,0.9662921348314608,29.28356980578056,25.806715898233595,-0.0349593618076108,20.51851851851852,-2.8234473099584663,13.515928769975423
AUT,2016,23,34,71,78,Austria,0,0,1,1,Brazil,0.0,0,0,0,93,0.0055798884022319,0.0010288065843621,0.0,121.0,,-0.016493315895628677,0.21875,0.5294117647058824,1.3953488372093024,0.0014363885088919,0.7678571428571429,13.669525359101511,3.911570786385802,-0.0619860847564832,3.769230769230769,-81.16238608119305,-21.710254285896376
AZE,2016,15,34,56,39,Azerbaijan,1,7,10,18,Brazil,0.0555555555555555,0,0,0,42,0.0025199496010079,0.0185185185185185,0.0555555555555555,6.722222222222222,0.8669511799426471,0.45768457382953176,0.21875,0.7681159420289855,1.5348837209302326,0.0188514631743085,0.8113207547169812,14.473792391257223,11.244606698346876,0.0393023827069516,7.0,-2.2030812324929974,4.2390756302521
BAH,2016,3,34,29,51,Bahamas,1,0,1,2,Brazil,0.5,0,0,0,14,0.0008399832003359,0.0020576131687242,0.5,60.5,0.014234812123653077,0.06575571409697449,0.02,0.5526315789473685,1.5348837209302326,0.0188514631743085,0.8113207547169812,-3.761540740109274,3.992190973112773,0.0009074410163339,1.5555555555555556,-5.181034482758617,-0.46542145593869644
BDI,2016,3,34,9,69,Burundi,0,1,0,1,Brazil,0.0,0,0,0,2,0.0001199976000479,0.0010288065843621,0.0,121.0,0.08985790593042811,0.08396514161220046,0.4081632653061224,0.6,1.3953488372093024,0.0014363885088919,0.7678571428571429,-7.23959492301068,2.270981075224077,-0.2571428571428571,1.0,-10.477124183006529,-2.4431372549019583
BEL,2016,19,34,104,35,Belgium,2,2,2,6,Brazil,0.3333333333333333,0,0,0,152,0.0091198176036479,0.0061728395061728,0.3333333333333333,20.166666666666668,0.5427157789050607,0.06348503306648093,-0.453125,0.6159420289855072,1.744186046511628,0.0284313725490196,0.8865979381443299,16.343915686807634,8.999937042192752,-0.0389875484792815,6.0,-10.653092006033182,1.0040723981900448
BLR,2016,22,34,120,40,Belarus,1,4,4,9,Brazil,0.1111111111111111,0,0,0,78,0.0046799064018719,0.0092592592592592,0.1111111111111111,13.444444444444445,1.6905425641396374,0.12530110294117647,0.4285714285714285,0.4577464788732394,1.5348837209302326,0.0188514631743085,0.8113207547169812,18.8393891129996,13.04009772061127,-0.0773886562618957,13.0,-7.977287581699346,6.706813725490196
BRA,2016,34,34,458,13,Brazil,7,6,6,19,Brazil,0.3684210526315789,0,0,1,129,0.0077398452030959,0.0195473251028806,0.3684210526315789,6.368421052631579,2.5625933477384195,0.05648940237600345,-0.4090909090909091,0.5557461406518011,1.976744186046512,0.0805061559507524,0.9885057471264368,33.092827341593924,11.675404361948262,0.0263343759459186,7.45,-5.326936336474374,3.6169190990576876
BRN,2016,4,34,33,48,Bahrain,1,1,0,2,Brazil,0.5,0,0,0,3,0.0001799964000719,0.0020576131687242,0.5,60.5,0.013342385922111576,0.05788797061524334,-0.04,0.6060606060606061,1.5348837209302326,0.0188514631743085,0.8113207547169812,-2.6777134293123543,1.376106540800778,0.3203463203463204,2.3333333333333335,-6.939393939393939,-0.44848484848484826
BUL,2016,14,34,50,66,Bulgaria,0,1,2,3,Brazil,0.0,0,0,0,218,0.0130797384052318,0.0030864197530864,0.0,40.333333333333336,0.6624709346078277,0.08654329411764705,0.1,0.5689655172413793,1.3953488372093024,0.0014363885088919,0.7678571428571429,9.035279150314192,7.547192304210672,0.0489655172413793,13.235294117647058,-16.13607843137255,4.423882352941176
CAN,2016,31,34,309,20,Canada,4,3,15,22,Brazil,0.1818181818181818,0,0,0,303,0.0181796364072718,0.022633744855967,0.1818181818181818,5.5,2.8597918289133086,0.12349925999033573,-0.2592592592592592,0.3728395061728395,1.9534883720930232,0.0814956680346557,0.9772727272727272,29.981083186288537,20.85379024607706,-0.0395898723582339,12.222222222222221,-4.031743765467351,7.346032425915348
CHN,2016,32,34,390,3,China,26,18,26,70,Brazil,0.3714285714285714,0,0,0,547,0.0328193436131277,0.0720164609053498,0.3714285714285714,1.7285714285714286,4.65193542369289,0.9783510848126232,0.5,0.4088176352705411,2.0,0.0116279069767441,1.0,31.262945636279937,52.82897654291505,-0.0337710912430287,63.8,-0.5062271062271062,44.50813186813186
CIV,2016,6,34,12,51,Ivory Coast,1,0,1,2,Brazil,0.5,0,0,0,3,0.0001799964000719,0.0020576131687242,0.5,60.5,0.010756050915434908,0.1305555555555555,0.5454545454545454,0.4,1.5348837209302326,0.0188514631743085,0.8113207547169812,-0.2900620882501339,3.3576742025073605,-0.5444444444444444,1.3333333333333333,-10.333333333333332,-2.1666666666666665
COL,2016,21,34,143,22,Colombia,3,2,3,8,Brazil,0.375,0,0,0,29,0.0017399652006959,0.0082304526748971,0.375,15.125,-0.4847371341996841,0.05431890240569792,-0.4210526315789473,0.5159235668789809,1.9069767441860463,0.0592249064205288,0.9555555555555556,18.71951435201189,10.272165088024146,0.0492569002123142,3.3,-8.668320649938297,-0.29049619498148926
CRO,2016,18,34,85,17,Croatia,5,3,2,10,Brazil,0.5,0,0,0,33,0.0019799604007919,0.0102880658436214,0.5,12.1,0.7157343048656657,0.13849826989619377,-0.3461538461538461,0.7419354838709677,1.976744186046512,0.1008696501856558,0.9885057471264368,16.16453522744878,9.72713180978844,0.1571897211591033,5.0,-5.758823529411765,1.7723529411764707
CUB,2016,19,34,117,18,Cuba,5,2,4,11,Brazil,0.4545454545454545,0,0,0,220,0.0131997360052798,0.0113168724279835,0.4545454545454545,11.0,1.5021823117545479,0.17271395721339158,0.125,0.6993006993006993,1.976744186046512,0.1008696501856558,0.9885057471264368,16.371744463052398,13.384145023403914,0.1060803603176484,14.3125,-5.494218200100553,8.370484539969834
CZE,2016,20,34,104,43,Czech Republic,1,2,7,10,Brazil,0.1,0,0,0,56,0.0033599328013439,0.0102880658436214,0.1,12.1,1.190227652689612,0.13625021754263827,1.263157894736842,0.5851851851851851,1.5348837209302326,0.0188514631743085,0.8113207547169812,15.740683424531946,7.736870168364456,0.0757512229210342,8.714285714285714,-6.433257918552036,4.170022624434388
DEN,2016,16,34,117,27,Denmark,2,6,7,15,Brazil,0.1333333333333333,0,0,0,196,0.0117597648047039,0.015432098765432,0.1333333333333333,8.066666666666666,0.9034646001290232,0.18161300614920523,-0.1,0.5734265734265734,1.744186046511628,0.0284313725490196,0.8865979381443299,13.970903283837009,11.054794409246334,0.0633594593326136,7.321428571428571,-3.1972850678733025,4.1658144796380085
DOM,2016,11,34,26,78,Dominican Republic,0,0,1,1,Brazil,0.0,0,0,0,7,0.0004199916001679,0.0010288065843621,0.0,121.0,-0.12023893156782113,-0.0018032834435549394,0.6595744680851063,0.7333333333333333,1.3953488372093024,0.0014363885088919,0.7678571428571429,0.2965012214908734,1.1517603372039666,0.3166666666666666,1.6666666666666667,-38.78506787330317,-10.468853695324285
EGY,2016,23,34,118,75,Egypt,0,0,3,3,Brazil,0.0,0,0,0,30,0.0017999640007199,0.0030864197530864,0.0,40.333333333333336,,0.011021883502036254,0.3392857142857143,0.6642335766423357,1.3953488372093024,0.0014363885088919,0.7678571428571429,18.06027212536935,2.823668989145636,0.0051426675514266,3.3,-26.582419408441343,-5.664725822532403
ESP,2016,28,34,306,14,Spain,7,4,6,17,Brazil,0.4117647058823529,0,0,0,152,0.0091198176036479,0.0174897119341563,0.4117647058823529,7.117647058823529,2.0961155292166036,0.08030693323080858,-0.1764705882352941,0.5261707988980716,1.976744186046512,0.0805061559507524,0.9885057471264368,26.366291610638783,16.85895394791367,-0.0726492600989785,8.5,-4.982506728181468,4.4552479815455595
EST,2016,13,34,46,78,Estonia,0,0,1,1,Brazil,0.0,0,0,0,34,0.0020399592008159,0.0010288065843621,0.0,121.0,,-0.0029960524852663145,0.2,0.5714285714285714,1.3953488372093024,0.0014363885088919,0.7678571428571429,2.9633987052510897,2.497456064793941,-0.123015873015873,3.4,-45.86061381074168,-11.378184143222505
ETH,2016,3,34,37,44,Ethiopia,1,2,5,8,Brazil,0.125,0,0,0,54,0.0032399352012959,0.0082304526748971,0.125,15.125,-0.02371725516636865,0.27706042657552993,0.76,0.4473684210526316,1.5348837209302326,0.0188514631743085,0.8113207547169812,-0.8375862095904061,9.006933368221269,-0.0820433436532507,4.461538461538462,-1.0301073131955476,2.8140447291182586
FIJ,2016,10,34,53,54,Fiji,1,0,0,1,Brazil,1.0,0,0,0,1,5.999880002399952e-05,0.0010288065843621,1.0,121.0,0.004489242392103422,0.0002215567608317803,0.0,0.6792452830188679,1.5348837209302326,0.0188514631743085,0.8113207547169812,-0.0155632567908273,3.681266186059879,,1.0,-35.27524972253052,-9.882574916759156
FIN,2016,17,34,54,78,Finland,0,0,1,1,Brazil,0.0,0,0,0,304,0.0182396352072958,0.0010288065843621,0.0,121.0,,0.0009584362139917665,0.3,0.5074626865671642,1.3953488372093024,0.0014363885088919,0.7678571428571429,7.108220299730962,6.863015136612964,0.0436945706251352,12.16,-59.98148148148148,-9.482444444444445
FRA,2016,32,34,392,7,France,10,18,14,42,Brazil,0.238095238095238,0,0,0,720,0.0431991360172796,0.0432098765432098,0.238095238095238,2.880952380952381,3.8292700132237214,0.30455558947717004,0.0,0.576171875,2.0,0.0656634746922024,1.0,31.19371340063517,40.60493271248,0.0057493397887323,27.03448275862069,-1.6631652661064424,18.42518835120255
GBR,2016,26,34,360,2,Great Britain,27,23,17,67,Brazil,0.4029850746268656,0,0,0,881,0.0528589428211435,0.0689300411522633,0.4029850746268656,1.805970149253732,2.868804094651802,0.47304691030805085,-0.951219512195122,0.5564853556485355,2.0,0.0014363885088919,1.0,26.97299363512472,61.20891492728724,0.0447894492157869,22.209302325581394,-0.43021900302409555,15.417445926999747
GBR,2016,26,34,360,63,Ireland,0,2,0,2,Brazil,0.0,0,0,0,883,0.0529789404211915,0.0020576131687242,0.0,60.5,,0.006610099052540847,30.5,0.5564853556485355,2.0,0.0014363885088919,1.0,-24.358018317571,18.079917689016728,0.0,22.209302325581394,-45.49444444444445,1.8981782945736416
GEO,2016,12,34,40,38,Georgia,2,1,4,7,Brazil,0.2857142857142857,0,0,0,32,0.0019199616007679,0.0072016460905349,0.2857142857142857,17.285714285714285,0.4022991172310027,0.21399227941176469,-0.05,0.6888888888888889,1.744186046511628,0.0284313725490196,0.8865979381443299,9.542941054172656,6.14143180207156,-0.0888888888888889,5.571428571428571,-5.572899159663865,2.22813025210084
GER,2016,29,34,418,5,Germany,17,10,15,42,Brazil,0.4047619047619047,0,0,0,634,0.0380392392152156,0.0432098765432098,0.4047619047619047,2.880952380952381,3.704797058610094,0.3719064521255034,-0.1666666666666666,0.5410447761194029,2.0,0.0451436388508891,1.0,28.126899981080346,45.14202981731837,-0.0060140474100088,39.23529411764706,-1.5038632677951562,27.01354690201439
GRE,2016,16,34,92,25,Greece,3,1,2,6,Brazil,0.5,0,0,0,117,0.0070198596028079,0.0061728395061728,0.5,20.166666666666668,0.5590433414330144,0.07623054042032688,-0.6753246753246753,0.6442307692307693,1.9069767441860463,0.0592249064205288,0.9555555555555556,13.504049442454368,8.827051133612807,0.0355351170568561,6.25,-8.954390451832907,1.688682864450128
GRN,2016,2,34,6,69,Grenada,0,1,0,1,Brazil,0.0,0,0,0,2,0.0001199976000479,0.0010288065843621,0.0,121.0,0.03696489265411419,0.1477614379084967,0.38,0.8333333333333334,1.3953488372093024,0.0014363885088919,0.7678571428571429,-7.710519028913912,2.121399760565005,0.2083333333333333,1.3333333333333333,-6.892156862745097,-1.1343137254901956
HUN,2016,20,34,153,12,Hungary,8,3,4,15,Brazil,0.5333333333333333,0,0,0,492,0.0295194096118077,0.015432098765432,0.5333333333333333,8.066666666666666,1.8211519966906666,0.2159853047973002,0.2,0.5588235294117647,1.9302325581395348,0.0328773369813041,0.9662921348314608,17.545750433001466,20.48020307313893,-0.0033655253146034,18.925925925925927,-4.058823529411765,12.03050108932462
INA,2016,7,34,28,46,Indonesia,1,2,0,3,Brazil,0.3333333333333333,0,0,0,32,0.0019199616007679,0.0030864197530864,0.3333333333333333,40.333333333333336,0.01570714776326607,0.11062449979991992,-0.2333333333333333,0.6451612903225806,1.5348837209302326,0.0188514631743085,0.8113207547169812,2.4396589653258345,4.994651726974066,0.0542521994134896,3.888888888888889,-7.990896358543416,0.3249533146591972
IND,2016,15,34,112,67,India,0,1,1,2,Brazil,0.0,0,0,0,28,0.0016799664006719,0.0020576131687242,0.0,60.5,,0.006041051288936607,0.175438596491228,0.5230769230769231,1.3953488372093024,0.0014363885088919,0.7678571428571429,8.461071548298992,1.497521436602545,-0.1716599190283401,1.7894736842105263,-26.232142857142858,-6.617011278195489
IRI,2016,15,34,63,24,Iran,3,1,4,8,Brazil,0.375,0,0,0,69,0.0041399172016559,0.0082304526748971,0.375,15.125,0.42741354976955453,0.14608132141745578,1.0,0.835820895522388,1.9069767441860463,0.0592249064205288,0.9555555555555556,10.870317641954085,6.825632290875371,0.0288033516627389,4.764705882352941,-6.104633520074697,1.5039040616246495
IRL,2016,14,34,76,63,Ireland,0,2,0,2,Brazil,0.0,0,0,0,31,0.0018599628007439,0.0020576131687242,0.0,60.5,,0.011994459833795011,0.5365853658536586,0.6666666666666666,1.3953488372093024,0.0014363885088919,0.7678571428571429,6.935481776840591,-5.687052845542469,0.1140350877192981,2.7142857142857144,-24.473684210526315,-5.4421052631578934
ISR,2016,16,34,47,77,Israel,0,0,2,2,Brazil,0.0,0,0,0,9,0.0005399892002159,0.0020576131687242,0.0,60.5,,0.013671344499773651,-0.0609756097560975,0.4745762711864407,1.3953488372093024,0.0014363885088919,0.7678571428571429,10.142761907266962,3.17413699014048,-0.1087570621468926,2.2857142857142856,-27.957446808510635,-6.787234042553191
ITA,2016,26,34,309,9,Italy,8,12,8,28,Brazil,0.2857142857142857,0,0,0,583,0.0349793004139917,0.0288065843621399,0.2857142857142857,4.321428571428571,2.7957730338982425,0.2303164151400478,0.0,0.5338345864661654,1.9302325581395348,0.0328773369813041,0.9662921348314608,24.4577278489029,27.3252229336318,-0.0211392355233633,23.074074074074073,-2.4493010796551626,15.4170615279553
JAM,2016,4,34,56,16,Jamaica,6,3,2,11,Brazil,0.5454545454545454,0,0,0,79,0.0047399052018959,0.0113168724279835,0.5454545454545454,11.0,0.050081247361746656,0.2637001988295318,-0.1111111111111111,0.4415584415584415,1.976744186046512,0.0907523939808481,0.9885057471264368,1.5494534686546266,11.51962746455044,-0.0261834939254294,5.3125,-0.9800420168067225,3.4247373949579827
JOR,2016,6,34,8,54,Jordan,1,0,0,1,Brazil,1.0,0,0,0,1,5.999880002399952e-05,0.0010288065843621,1.0,121.0,0.18339455035371366,0.05480698529411765,0.0,0.875,1.5348837209302326,0.0188514631743085,0.8113207547169812,-3.253628083287495,2.9216384470334487,,1.0,-21.051470588235293,-5.615441176470588
JPN,2016,32,34,335,6,Japan,12,8,21,41,Brazil,0.2926829268292683,0,1,0,441,0.0264594708105837,0.0421810699588477,0.2926829268292683,2.951219512195122,3.6601865238624964,0.3053511130594929,-0.4545454545454545,0.5206422018348624,2.0,0.0554035567715458,1.0,32.014263775083,33.73452845052562,0.0218953346669427,22.09090909090909,-1.7140538341292102,14.949420213397598
